,ZipCode,ZipName,State,County
12181,78214,San Antonio,TX,Bexar County
12182,78216,San Antonio,TX,Bexar County
12183,78217,San Antonio,TX,Bexar County
12184,78218,San Antonio,TX,Bexar County
12185,78219,San Antonio,TX,Bexar County
12186,78220,San Antonio,TX,Bexar County
12187,78221,San Antonio,TX,Bexar County
12188,78222,San Antonio,TX,Bexar County
12189,78223,San Antonio,TX,Bexar County
12190,78224,San Antonio,TX,Bexar County
12191,78227,San Antonio,TX,Bexar County
12192,78228,San Antonio,TX,Bexar County
12193,78229,San Antonio,TX,Bexar County
12194,78230,San Antonio,TX,Bexar County
12195,78231,San Antonio,TX,Bexar County
12196,78232,San Antonio,TX,Bexar County
12197,78233,San Antonio,TX,Bexar County
12198,78237,San Antonio,TX,Bexar County
12199,78238,San Antonio,TX,Bexar County
12200,78239,San Antonio,TX,Bexar County
12201,78240,San Antonio,TX,Bexar County
12202,78242,San Antonio,TX,Bexar County
12203,78244,San Antonio,TX,Bexar County
12204,78245,San Antonio,TX,Bexar County
12205,78247,San Antonio,TX,Bexar County
12206,78248,San Antonio,TX,Bexar County
12207,78249,San Antonio,TX,Bexar County
12208,78250,San Antonio,TX,Bexar County
12209,78251,San Antonio,TX,Bexar County
12210,78252,San Antonio,TX,Bexar County
12211,78253,San Antonio,TX,Bexar County
12212,78254,San Antonio,TX,Bexar County
12213,78255,San Antonio,TX,Bexar County
12214,78256,San Antonio,TX,Bexar County
12215,78257,San Antonio,TX,Bexar County
12216,78258,San Antonio,TX,Bexar County
12217,78259,San Antonio,TX,Bexar County
12218,78260,San Antonio,TX,Bexar County
12219,78261,San Antonio,TX,Bexar County
12220,78266,San Antonio,TX,Bexar County
12221,78332,Alice,TX,Jim Wells County
12222,78336,Aransas Pass,TX,San Patricio County
12223,78362,Ingleside,TX,San Patricio County
12224,78363,Kingsville,TX,Kleberg County
12225,78368,Mathis,TX,San Patricio County
12226,78373,Port Aransas,TX,Nueces County
12227,78374,Portland,TX,San Patricio County
12228,78380,Robstown,TX,Nueces County
12229,78382,Rockport,TX,Aransas County
12230,78383,Sandia,TX,Jim Wells County
12231,78402,Corpus Christi,TX,Nueces County
12232,78404,Corpus Christi,TX,Nueces County
12233,78410,Corpus Christi,TX,Nueces County
12234,78411,Corpus Christi,TX,Nueces County
12235,78412,Corpus Christi,TX,Nueces County
12236,78413,Corpus Christi,TX,Nueces County
12237,78414,Corpus Christi,TX,Nueces County
12238,78415,Corpus Christi,TX,Nueces County
12239,78418,Corpus Christi,TX,Nueces County
12240,78501,Mcallen,TX,Hidalgo County
12241,78503,Mcallen,TX,Hidalgo County
12242,78504,Mcallen,TX,Hidalgo County
12243,78516,Alamo,TX,Hidalgo County
12244,78520,Brownsville,TX,Cameron County
12245,78521,Brownsville,TX,Cameron County
12246,78526,Brownsville,TX,Cameron County
12247,78537,Donna,TX,Hidalgo County
12248,78539,Edinburg,TX,Hidalgo County
12249,78541,Edinburg,TX,Hidalgo County
12250,78542,Edinburg,TX,Hidalgo County
12251,78550,Harlingen,TX,Cameron County
12252,78552,Harlingen,TX,Cameron County
12253,78557,Hidalgo,TX,Hidalgo County
12254,78559,La Feria,TX,Cameron County
12255,78566,Los Fresnos,TX,Cameron County
12256,78570,Mercedes,TX,Hidalgo County
12257,78572,Mission,TX,Hidalgo County
12258,78573,Mission,TX,Hidalgo County
12259,78574,Mission,TX,Hidalgo County
12260,78575,Olmito,TX,Cameron County
12261,78577,Pharr,TX,Hidalgo County
12262,78578,Port Isabel,TX,Cameron County
12263,78582,Rio Grande City,TX,Starr County
12264,78583,Rio Hondo,TX,Cameron County
12265,78586,San Benito,TX,Cameron County
12266,78589,San Juan,TX,Hidalgo County
12267,78596,Weslaco,TX,Hidalgo County
12268,78597,South Padre Island,TX,Cameron County
12269,78602,Bastrop,TX,Bastrop County
12270,78605,Bertram,TX,Burnet County
12271,78606,Blanco,TX,Blanco County
12272,78609,Buchanan Dam,TX,Llano County
12273,78610,Buda,TX,Hays County
12274,78611,Burnet,TX,Burnet County
12275,78613,Cedar Park,TX,Williamson County
12276,78619,Driftwood,TX,Hays County
12277,78620,Dripping Springs,TX,Hays County
12278,78621,Elgin,TX,Bastrop County
12279,78624,Fredericksburg,TX,Gillespie County
12280,78626,Georgetown,TX,Williamson County
12281,78628,Georgetown,TX,Williamson County
12282,78629,Gonzales,TX,Gonzales County
12283,78631,Harper,TX,Gillespie County
12284,78633,Georgetown,TX,Williamson County
12285,78634,Hutto,TX,Williamson County
12286,78636,Johnson City,TX,Blanco County
12287,78639,Kingsland,TX,Llano County
12288,78640,Kyle,TX,Hays County
12289,78641,Leander,TX,Williamson County
12290,78642,Liberty Hill,TX,Williamson County
12291,78643,Llano,TX,Llano County
12292,78644,Lockhart,TX,Caldwell County
12293,78645,Leander,TX,Williamson County
12294,78648,Luling,TX,Caldwell County
12295,78653,Manor,TX,Travis County
12296,78654,Marble Falls,TX,Burnet County
12297,78657,Horseshoe Bay,TX,Llano County
12298,78660,Pflugerville,TX,Travis County
12299,78664,Round Rock,TX,Williamson County
12300,78665,Round Rock,TX,Williamson County
12301,78666,San Marcos,TX,Hays County
12302,78669,Spicewood,TX,Burnet County
12303,78672,Tow,TX,Llano County
12304,78676,Wimberley,TX,Hays County
12305,78681,Round Rock,TX,Williamson County
12306,78701,Austin,TX,Travis County
12307,78702,Austin,TX,Travis County
12308,78703,Austin,TX,Travis County
12309,78704,Austin,TX,Travis County
12310,78705,Austin,TX,Travis County
12311,78717,Austin,TX,Travis County
12312,78721,Austin,TX,Travis County
12313,78723,Austin,TX,Travis County
12314,78726,Austin,TX,Travis County
12315,78727,Austin,TX,Travis County
12316,78729,Austin,TX,Travis County
12317,78730,Austin,TX,Travis County
12318,78731,Austin,TX,Travis County
12319,78732,Austin,TX,Travis County
12320,78733,Austin,TX,Travis County
12321,78734,Austin,TX,Travis County
12322,78735,Austin,TX,Travis County
12323,78736,Austin,TX,Travis County
12324,78737,Austin,TX,Travis County
12325,78738,Austin,TX,Travis County
12326,78739,Austin,TX,Travis County
12327,78741,Austin,TX,Travis County
12328,78744,Austin,TX,Travis County
12329,78745,Austin,TX,Travis County
12330,78746,Austin,TX,Travis County
12331,78747,Austin,TX,Travis County
12332,78748,Austin,TX,Travis County
12333,78749,Austin,TX,Travis County
12334,78750,Austin,TX,Travis County
12335,78751,Austin,TX,Travis County
12336,78753,Austin,TX,Travis County
12337,78754,Austin,TX,Travis County
12338,78756,Austin,TX,Travis County
12339,78757,Austin,TX,Travis County
12340,78758,Austin,TX,Travis County
12341,78759,Austin,TX,Travis County
12342,78801,Uvalde,TX,Uvalde County
12343,78838,Concan,TX,Uvalde County
12344,78840,Del Rio,TX,Val Verde County
12345,78852,Eagle Pass,TX,Maverick County
12346,78861,Hondo,TX,Medina County
12347,78873,Leakey,TX,Real County
12348,78934,Columbus,TX,Colorado County
12349,78941,Flatonia,TX,Fayette County
12350,78942,Giddings,TX,Lee County
12351,78945,La Grange,TX,Fayette County
12352,78950,New Ulm,TX,Austin County
12353,78956,Schulenburg,TX,Fayette County
12354,78957,Smithville,TX,Bastrop County
12355,78962,Weimar,TX,Colorado County
12356,79007,Borger,TX,Hutchinson County
12357,79015,Canyon,TX,Randall County
12358,79022,Dalhart,TX,Dallam County
12359,79029,Dumas,TX,Moore County
12360,79036,Fritch,TX,Hutchinson County
12361,79045,Hereford,TX,Deaf Smith County
12362,79065,Pampa,TX,Gray County
12363,79072,Plainview,TX,Hale County
12364,79102,Amarillo,TX,Potter County
12365,79106,Amarillo,TX,Potter County
12366,79107,Amarillo,TX,Potter County
12367,79108,Amarillo,TX,Potter County
12368,79109,Amarillo,TX,Potter County
12369,79110,Amarillo,TX,Potter County
12370,79118,Amarillo,TX,Potter County
12371,79119,Amarillo,TX,Potter County
12372,79121,Amarillo,TX,Potter County
12373,79124,Amarillo,TX,Potter County
12374,79336,Levelland,TX,Hockley County
12375,79339,Littlefield,TX,Lamb County
12376,79360,Seminole,TX,Gaines County
12377,79363,Shallowater,TX,Lubbock County
12378,79382,Wolfforth,TX,Lubbock County
12379,79407,Lubbock,TX,Lubbock County
12380,79410,Lubbock,TX,Lubbock County
12381,79411,Lubbock,TX,Lubbock County
12382,79412,Lubbock,TX,Lubbock County
12383,79413,Lubbock,TX,Lubbock County
12384,79414,Lubbock,TX,Lubbock County
12385,79415,Lubbock,TX,Lubbock County
12386,79416,Lubbock,TX,Lubbock County
12387,79423,Lubbock,TX,Lubbock County
12388,79424,Lubbock,TX,Lubbock County
12389,79510,Clyde,TX,Callahan County
12390,79512,Colorado City,TX,Mitchell County
12391,79549,Snyder,TX,Scurry County
12392,79556,Sweetwater,TX,Nolan County
12393,79562,Tuscola,TX,Taylor County
12394,79601,Abilene,TX,Taylor County
12395,79602,Abilene,TX,Taylor County
12396,79603,Abilene,TX,Taylor County
12397,79605,Abilene,TX,Taylor County
12398,79606,Abilene,TX,Taylor County
12399,79701,Midland,TX,Midland County
12400,79703,Midland,TX,Midland County
12401,79705,Midland,TX,Midland County
12402,79706,Midland,TX,Midland County
12403,79707,Midland,TX,Midland County
12404,79714,Andrews,TX,Andrews County
12405,79720,Big Spring,TX,Howard County
12406,79756,Monahans,TX,Ward County
12407,79761,Odessa,TX,Ector County
12408,79762,Odessa,TX,Ector County
12409,79763,Odessa,TX,Ector County
12410,79764,Odessa,TX,Ector County
12411,79765,Odessa,TX,Ector County
12412,79821,Anthony,TX,El Paso County
12413,79830,Alpine,TX,Brewster County
12414,79835,Canutillo,TX,El Paso County
12415,79836,Clint,TX,El Paso County
12416,79902,El Paso,TX,El Paso County
12417,79903,El Paso,TX,El Paso County
12418,79904,El Paso,TX,El Paso County
12419,79905,El Paso,TX,El Paso County
12420,79907,El Paso,TX,El Paso County
12421,79911,El Paso,TX,El Paso County
12422,79912,El Paso,TX,El Paso County
12423,79915,El Paso,TX,El Paso County
12424,79922,El Paso,TX,El Paso County
12425,79924,El Paso,TX,El Paso County
12426,79925,El Paso,TX,El Paso County
12427,79927,El Paso,TX,El Paso County
12428,79928,El Paso,TX,El Paso County
12429,79930,El Paso,TX,El Paso County
12430,79932,El Paso,TX,El Paso County
12431,79934,El Paso,TX,El Paso County
12432,79935,El Paso,TX,El Paso County
12433,79936,El Paso,TX,El Paso County
12434,79938,El Paso,TX,El Paso County
12435,80003,Arvada,CO,Jefferson County
12436,80004,Arvada,CO,Jefferson County
12437,80005,Arvada,CO,Jefferson County
12438,80007,Arvada,CO,Jefferson County
12439,80012,Aurora,CO,Arapahoe County
12440,80013,Aurora,CO,Arapahoe County
12441,80014,Aurora,CO,Arapahoe County
12442,80015,Aurora,CO,Arapahoe County
12443,80016,Aurora,CO,Arapahoe County
12444,80017,Aurora,CO,Arapahoe County
12445,80018,Aurora,CO,Arapahoe County
12446,80020,Broomfield,CO,Broomfield County
12447,80021,Broomfield,CO,Broomfield County
12448,80022,Commerce City,CO,Adams County
12449,80023,Broomfield,CO,Broomfield County
12450,80026,Lafayette,CO,Boulder County
12451,80027,Louisville,CO,Boulder County
12452,80031,Westminster,CO,Adams County
12453,80033,Wheat Ridge,CO,Jefferson County
12454,80104,Castle Rock,CO,Douglas County
12455,80106,Elbert,CO,Elbert County
12456,80107,Elizabeth,CO,Elbert County
12457,80108,Castle Rock,CO,Douglas County
12458,80109,Castle Rock,CO,Douglas County
12459,80111,Englewood,CO,Arapahoe County
12460,80112,Englewood,CO,Arapahoe County
12461,80113,Englewood,CO,Arapahoe County
12462,80116,Franktown,CO,Douglas County
12463,80118,Larkspur,CO,Douglas County
12464,80120,Littleton,CO,Arapahoe County
12465,80121,Littleton,CO,Arapahoe County
12466,80122,Littleton,CO,Arapahoe County
12467,80123,Littleton,CO,Arapahoe County
12468,80124,Lone Tree,CO,Douglas County
12469,80125,Littleton,CO,Arapahoe County
12470,80126,Littleton,CO,Arapahoe County
12471,80127,Littleton,CO,Arapahoe County
12472,80128,Littleton,CO,Arapahoe County
12473,80129,Littleton,CO,Arapahoe County
12474,80130,Littleton,CO,Arapahoe County
12475,80132,Monument,CO,El Paso County
12476,80134,Parker,CO,Douglas County
12477,80135,Sedalia,CO,Douglas County
12478,80138,Parker,CO,Douglas County
12479,80202,Denver,CO,Denver County
12480,80203,Denver,CO,Denver County
12481,80204,Denver,CO,Denver County
12482,80205,Denver,CO,Denver County
12483,80206,Denver,CO,Denver County
12484,80207,Denver,CO,Denver County
12485,80209,Denver,CO,Denver County
12486,80210,Denver,CO,Denver County
12487,80211,Denver,CO,Denver County
12488,80212,Denver,CO,Denver County
12489,80214,Denver,CO,Denver County
12490,80215,Denver,CO,Denver County
12491,80218,Denver,CO,Denver County
12492,80219,Denver,CO,Denver County
12493,80220,Denver,CO,Denver County
12494,80221,Denver,CO,Denver County
12495,80222,Denver,CO,Denver County
12496,80224,Denver,CO,Denver County
12497,80226,Denver,CO,Denver County
12498,80227,Denver,CO,Denver County
12499,80228,Denver,CO,Denver County
12500,80229,Denver,CO,Denver County
12501,80231,Denver,CO,Denver County
12502,80233,Denver,CO,Denver County
12503,80234,Denver,CO,Denver County
12504,80237,Denver,CO,Denver County
12505,80238,Denver,CO,Denver County
12506,80241,Thornton,CO,Adams County
12507,80247,Denver,CO,Denver County
12508,80249,Denver,CO,Denver County
12509,80260,Denver,CO,Denver County
12510,80301,Boulder,CO,Boulder County
12511,80302,Boulder,CO,Boulder County
12512,80303,Boulder,CO,Boulder County
12513,80304,Boulder,CO,Boulder County
12514,80305,Boulder,CO,Boulder County
12515,80401,Golden,CO,Jefferson County
12516,80403,Golden,CO,Jefferson County
12517,80421,Bailey,CO,Park County
12518,80422,Black Hawk,CO,Gilpin County
12519,80424,Breckenridge,CO,Summit County
12520,80428,Clark,CO,Routt County
12521,80433,Conifer,CO,Jefferson County
12522,80435,Dillon,CO,Summit County
12523,80439,Evergreen,CO,Jefferson County
12524,80440,Fairplay,CO,Park County
12525,80442,Fraser,CO,Grand County
12526,80443,Frisco,CO,Summit County
12527,80446,Granby,CO,Grand County
12528,80447,Grand Lake,CO,Grand County
12529,80449,Hartsel,CO,Park County
12530,80452,Idaho Springs,CO,Clear Creek County
12531,80456,Jefferson,CO,Park County
12532,80459,Kremmling,CO,Grand County
12533,80461,Leadville,CO,Lake County
12534,80465,Morrison,CO,Jefferson County
12535,80466,Nederland,CO,Boulder County
12536,80467,Oak Creek,CO,Routt County
12537,80478,Tabernash,CO,Grand County
12538,80480,Walden,CO,Jackson County
12539,80482,Winter Park,CO,Grand County
12540,80487,Steamboat Springs,CO,Routt County
12541,80498,Silverthorne,CO,Summit County
12542,80501,Longmont,CO,Boulder County
12543,80503,Longmont,CO,Boulder County
12544,80504,Longmont,CO,Boulder County
12545,80513,Berthoud,CO,Larimer County
12546,80514,Dacono,CO,Weld County
12547,80516,Erie,CO,Weld County
12548,80517,Estes Park,CO,Larimer County
12549,80521,Fort Collins,CO,Larimer County
12550,80524,Fort Collins,CO,Larimer County
12551,80525,Fort Collins,CO,Larimer County
12552,80526,Fort Collins,CO,Larimer County
12553,80528,Fort Collins,CO,Larimer County
12554,80530,Frederick,CO,Weld County
12555,80534,Johnstown,CO,Weld County
12556,80536,Livermore,CO,Larimer County
12557,80537,Loveland,CO,Larimer County
12558,80538,Loveland,CO,Larimer County
12559,80540,Lyons,CO,Boulder County
12560,80542,Mead,CO,Weld County
12561,80543,Milliken,CO,Weld County
12562,80545,Red Feather Lakes,CO,Larimer County
12563,80547,Timnath,CO,Larimer County
12564,80549,Wellington,CO,Larimer County
12565,80550,Windsor,CO,Weld County
12566,80601,Brighton,CO,Adams County
12567,80602,Brighton,CO,Adams County
12568,80603,Brighton,CO,Adams County
12569,80610,Ault,CO,Weld County
12570,80615,Eaton,CO,Weld County
12571,80620,Evans,CO,Weld County
12572,80621,Fort Lupton,CO,Weld County
12573,80631,Greeley,CO,Weld County
12574,80634,Greeley,CO,Weld County
12575,80650,Pierce,CO,Weld County
12576,80651,Platteville,CO,Weld County
12577,80701,Fort Morgan,CO,Morgan County
12578,80723,Brush,CO,Morgan County
12579,80751,Sterling,CO,Logan County
12580,80808,Calhan,CO,El Paso County
12581,80813,Cripple Creek,CO,Teller County
12582,80814,Divide,CO,Teller County
12583,80816,Florissant,CO,Teller County
12584,80817,Fountain,CO,El Paso County
12585,80820,Guffey,CO,Park County
12586,80827,Lake George,CO,Park County
12587,80829,Manitou Springs,CO,El Paso County
12588,80831,Peyton,CO,El Paso County
12589,80863,Woodland Park,CO,Teller County
12590,80903,Colorado Springs,CO,El Paso County
12591,80904,Colorado Springs,CO,El Paso County
12592,80905,Colorado Springs,CO,El Paso County
12593,80906,Colorado Springs,CO,El Paso County
12594,80907,Colorado Springs,CO,El Paso County
12595,80908,Colorado Springs,CO,El Paso County
12596,80909,Colorado Springs,CO,El Paso County
12597,80910,Colorado Springs,CO,El Paso County
12598,80911,Colorado Springs,CO,El Paso County
12599,80915,Colorado Springs,CO,El Paso County
12600,80916,Colorado Springs,CO,El Paso County
12601,80917,Colorado Springs,CO,El Paso County
12602,80918,Colorado Springs,CO,El Paso County
12603,80919,Colorado Springs,CO,El Paso County
12604,80920,Colorado Springs,CO,El Paso County
12605,80921,Colorado Springs,CO,El Paso County
12606,80922,Colorado Springs,CO,El Paso County
12607,80923,Colorado Springs,CO,El Paso County
12608,80924,Colorado Springs,CO,El Paso County
12609,80925,Colorado Springs,CO,El Paso County
12610,80927,Colorado Springs,CO,El Paso County
12611,81001,Pueblo,CO,Pueblo County
12612,81003,Pueblo,CO,Pueblo County
12613,81004,Pueblo,CO,Pueblo County
12614,81005,Pueblo,CO,Pueblo County
12615,81006,Pueblo,CO,Pueblo County
12616,81007,Pueblo,CO,Pueblo County
12617,81008,Pueblo,CO,Pueblo County
12618,81019,Colorado City,CO,Pueblo County
12619,81020,Aguilar,CO,Las Animas County
12620,81050,La Junta,CO,Otero County
12621,81052,Lamar,CO,Prowers County
12622,81055,La Veta,CO,Huerfano County
12623,81067,Rocky Ford,CO,Otero County
12624,81069,Rye,CO,Pueblo County
12625,81082,Trinidad,CO,Las Animas County
12626,81089,Walsenburg,CO,Huerfano County
12627,81101,Alamosa,CO,Alamosa County
12628,81120,Antonito,CO,Conejos County
12629,81122,Bayfield,CO,La Plata County
12630,81130,Creede,CO,Mineral County
12631,81132,Del Norte,CO,Rio Grande County
12632,81133,Fort Garland,CO,Costilla County
12633,81137,Ignacio,CO,La Plata County
12634,81144,Monte Vista,CO,Rio Grande County
12635,81147,Pagosa Springs,CO,Archuleta County
12636,81154,South Fork,CO,Rio Grande County
12637,81201,Salida,CO,Chaffee County
12638,81210,Almont,CO,Gunnison County
12639,81211,Buena Vista,CO,Chaffee County
12640,81212,Canon City,CO,Fremont County
12641,81220,Cimarron,CO,Montrose County
12642,81223,Cotopaxi,CO,Fremont County
12643,81224,Crested Butte,CO,Gunnison County
12644,81225,Crested Butte,CO,Gunnison County
12645,81226,Florence,CO,Fremont County
12646,81230,Gunnison,CO,Gunnison County
12647,81233,Howard,CO,Fremont County
12648,81235,Lake City,CO,Hinsdale County
12649,81236,Nathrop,CO,Chaffee County
12650,81240,Penrose,CO,Fremont County
12651,81252,Westcliffe,CO,Custer County
12652,81301,Durango,CO,La Plata County
12653,81303,Durango,CO,La Plata County
12654,81321,Cortez,CO,Montezuma County
12655,81323,Dolores,CO,Montezuma County
12656,81326,Hesperus,CO,La Plata County
12657,81328,Mancos,CO,Montezuma County
12658,81401,Montrose,CO,Montrose County
12659,81403,Montrose,CO,Montrose County
12660,81410,Austin,CO,Orchard City
12661,81413,Cedaredge,CO,Delta County
12662,81415,Crawford,CO,Delta County
12663,81416,Delta,CO,Delta County
12664,81418,Eckert,CO,Orchard City
12665,81419,Hotchkiss,CO,Delta County
12666,81423,Norwood,CO,San Miguel County
12667,81425,Olathe,CO,Montrose County
12668,81427,Ouray,CO,Ouray County
12669,81428,Paonia,CO,Delta County
12670,81430,Placerville,CO,San Miguel County
12671,81432,Ridgway,CO,Ouray County
12672,81435,Telluride,CO,San Miguel County
12673,81501,Grand Junction,CO,Mesa County
12674,81503,Grand Junction,CO,Mesa County
12675,81504,Grand Junction,CO,Mesa County
12676,81505,Grand Junction,CO,Mesa County
12677,81506,Grand Junction,CO,Mesa County
12678,81507,Grand Junction,CO,Mesa County
12679,81520,Clifton,CO,Mesa County
12680,81521,Fruita,CO,Mesa County
12681,81524,Loma,CO,Mesa County
12682,81526,Palisade,CO,Mesa County
12683,81527,Whitewater,CO,Mesa County
12684,81601,Glenwood Springs,CO,Garfield County
12685,81611,Aspen,CO,Pitkin County
12686,81615,Snowmass Village,CO,Pitkin County
12687,81620,Avon,CO,Eagle County
12688,81621,Basalt,CO,Eagle County
12689,81623,Carbondale,CO,Garfield County
12690,81624,Collbran,CO,Mesa County
12691,81625,Craig,CO,Moffat County
12692,81631,Eagle,CO,Eagle County
12693,81632,Edwards,CO,Eagle County
12694,81635,Parachute,CO,Garfield County
12695,81637,Gypsum,CO,Eagle County
12696,81639,Hayden,CO,Routt County
12697,81641,Meeker,CO,Rio Blanco County
12698,81643,Mesa,CO,Mesa County
12699,81647,New Castle,CO,Garfield County
12700,81650,Rifle,CO,Garfield County
12701,81652,Silt,CO,Garfield County
12702,81654,Snowmass,CO,Pitkin County
12703,81657,Vail,CO,Eagle County
12704,82001,Cheyenne,WY,Laramie County
12705,82007,Cheyenne,WY,Laramie County
12706,82009,Cheyenne,WY,Laramie County
12707,82070,Laramie,WY,Albany County
12708,82072,Laramie,WY,Albany County
12709,82201,Wheatland,WY,Platte County
12710,82240,Torrington,WY,Goshen County
12711,82301,Rawlins,WY,Carbon County
12712,82331,Saratoga,WY,Carbon County
12713,82401,Worland,WY,Washakie County
12714,82414,Cody,WY,Park County
12715,82435,Powell,WY,Park County
12716,82443,Thermopolis,WY,Hot Springs County
12717,82501,Riverton,WY,Fremont County
12718,82513,Dubois,WY,Fremont County
12719,82520,Lander,WY,Fremont County
12720,82601,Casper,WY,Natrona County
12721,82604,Casper,WY,Natrona County
12722,82609,Casper,WY,Natrona County
12723,82633,Douglas,WY,Converse County
12724,82716,Gillette,WY,Campbell County
12725,82718,Gillette,WY,Campbell County
12726,82721,Moorcroft,WY,Crook County
12727,82729,Sundance,WY,Crook County
12728,82801,Sheridan,WY,Sheridan County
12729,82834,Buffalo,WY,Johnson County
12730,82901,Rock Springs,WY,Sweetwater County
12731,82923,Boulder,WY,Sublette County
12732,82930,Evanston,WY,Uinta County
12733,82935,Green River,WY,Sweetwater County
12734,82941,Pinedale,WY,Sublette County
12735,83001,Jackson,WY,Teton County
12736,83014,Wilson,WY,Teton County
12737,83101,Kemmerer,WY,Lincoln County
12738,83110,Afton,WY,Lincoln County
12739,83113,Big Piney,WY,Sublette County
12740,83127,Thayne,WY,Lincoln County
12741,83201,Pocatello,ID,Bannock County
12742,83202,Pocatello,ID,Bannock County
12743,83204,Pocatello,ID,Bannock County
12744,83211,American Falls,ID,Power County
12745,83213,Arco,ID,Butte County
12746,83221,Blackfoot,ID,Bingham County
12747,83226,Challis,ID,Custer County
12748,83246,Lava Hot Springs,ID,Bannock County
12749,83251,Mackay,ID,Custer County
12750,83252,Malad City,ID,Oneida County
12751,83254,Montpelier,ID,Bear Lake County
12752,83263,Preston,ID,Franklin County
12753,83274,Shelley,ID,Bingham County
12754,83276,Soda Springs,ID,Caribou County
12755,83278,Stanley,ID,Custer County
12756,83287,Fish Haven,ID,Bear Lake County
12757,83301,Twin Falls,ID,Twin Falls County
12758,83313,Bellevue,ID,Blaine County
12759,83316,Buhl,ID,Twin Falls County
12760,83318,Burley,ID,Cassia County
12761,83327,Fairfield,ID,Camas County
12762,83328,Filer,ID,Twin Falls County
12763,83330,Gooding,ID,Gooding County
12764,83332,Hagerman,ID,Gooding County
12765,83333,Hailey,ID,Blaine County
12766,83338,Jerome,ID,Jerome County
12767,83340,Ketchum,ID,Blaine County
12768,83341,Kimberly,ID,Twin Falls County
12769,83350,Rupert,ID,Minidoka County
12770,83352,Shoshone,ID,Lincoln County
12771,83401,Idaho Falls,ID,Bonneville County
12772,83402,Idaho Falls,ID,Bonneville County
12773,83404,Idaho Falls,ID,Bonneville County
12774,83406,Idaho Falls,ID,Bonneville County
12775,83420,Ashton,ID,Fremont County
12776,83422,Driggs,ID,Teton County
12777,83428,Irwin,ID,Bonneville County
12778,83429,Island Park,ID,Fremont County
12779,83440,Rexburg,ID,Madison County
12780,83442,Rigby,ID,Jefferson County
12781,83445,Saint Anthony,ID,Fremont County
12782,83452,Tetonia,ID,Teton County
12783,83455,Victor,ID,Teton County
12784,83467,Salmon,ID,Lemhi County
12785,83501,Lewiston,ID,Nez Perce County
12786,83530,Grangeville,ID,Idaho County
12787,83536,Kamiah,ID,Lewis County
12788,83539,Kooskia,ID,Idaho County
12789,83544,Orofino,ID,Clearwater County
12790,83549,Riggins,ID,Idaho County
12791,83554,White Bird,ID,Idaho County
12792,83605,Caldwell,ID,Canyon County
12793,83607,Caldwell,ID,Canyon County
12794,83611,Cascade,ID,Valley County
12795,83612,Council,ID,Adams County
12796,83615,Donnelly,ID,Valley County
12797,83616,Eagle,ID,Ada County
12798,83617,Emmett,ID,Gem County
12799,83619,Fruitland,ID,Payette County
12800,83622,Garden Valley,ID,Boise County
12801,83623,Glenns Ferry,ID,Elmore County
12802,83628,Homedale,ID,Owyhee County
12803,83634,Kuna,ID,Ada County
12804,83638,Mccall,ID,Valley County
12805,83642,Meridian,ID,Ada County
12806,83644,Middleton,ID,Canyon County
12807,83646,Meridian,ID,Ada County
12808,83647,Mountain Home,ID,Elmore County
12809,83651,Nampa,ID,Canyon County
12810,83654,New Meadows,ID,Adams County
12811,83655,New Plymouth,ID,Payette County
12812,83660,Parma,ID,Canyon County
12813,83661,Payette,ID,Payette County
12814,83669,Star,ID,Ada County
12815,83672,Weiser,ID,Washington County
12816,83676,Wilder,ID,Canyon County
12817,83686,Nampa,ID,Canyon County
12818,83687,Nampa,ID,Canyon County
12819,83702,Boise,ID,Ada County
12820,83703,Boise,ID,Ada County
12821,83704,Boise,ID,Ada County
12822,83705,Boise,ID,Ada County
12823,83706,Boise,ID,Ada County
12824,83709,Boise,ID,Ada County
12825,83712,Boise,ID,Ada County
12826,83713,Boise,ID,Ada County
12827,83714,Garden City,ID,Ada County
12828,83716,Boise,ID,Ada County
12829,83801,Athol,ID,Kootenai County
12830,83803,Bayview,ID,Kootenai County
12831,83804,Blanchard,ID,Bonner County
12832,83805,Bonners Ferry,ID,Boundary County
12833,83811,Clark Fork,ID,Bonner County
12834,83813,Cocolalla,ID,Bonner County
12835,83814,Coeur D Alene,ID,Kootenai County
12836,83815,Coeur D Alene,ID,Kootenai County
12837,83821,Coolin,ID,Bonner County
12838,83822,Oldtown,ID,Bonner County
12839,83833,Harrison,ID,Kootenai County
12840,83835,Hayden,ID,Kootenai County
12841,83836,Hope,ID,Bonner County
12842,83837,Kellogg,ID,Shoshone County
12843,83843,Moscow,ID,Latah County
12844,83845,Moyie Springs,ID,Boundary County
12845,83847,Naples,ID,Boundary County
12846,83848,Nordman,ID,Bonner County
12847,83854,Post Falls,ID,Kootenai County
12848,83856,Priest River,ID,Bonner County
12849,83858,Rathdrum,ID,Kootenai County
12850,83860,Sagle,ID,Bonner County
12851,83861,Saint Maries,ID,Benewah County
12852,83864,Sandpoint,ID,Bonner County
12853,83869,Spirit Lake,ID,Kootenai County
12854,83873,Wallace,ID,Shoshone County
12855,83876,Worley,ID,Kootenai County
12856,84003,American Fork,UT,Utah County
12857,84004,Alpine,UT,Utah County
12858,84005,Eagle Mountain,UT,Utah County
12859,84010,Bountiful,UT,Davis County
12860,84014,Centerville,UT,Davis County
12861,84015,Clearfield,UT,Davis County
