Zip Code,Median Income,Median Age,Total Population,White Pop,Black Pop,Asian Pop,Hispanic Pop,Pacific Pop,Native Pop,Other Pop
15666,48113,48.9,16454,16052,35,307,48,0,7,2
15668,92626,49.6,13450,12868,57,497,184,0,1,0
15681,46567,46.5,4849,4793,11,5,91,0,0,26
15683,44628,42.9,8006,7671,241,11,97,0,0,0
15690,39653,42.1,8790,7987,614,11,50,0,0,24
15701,42059,30.5,34835,31563,1830,546,612,0,120,314
15717,47626,44.7,11008,10398,292,93,133,0,16,30
15748,45668,43.3,6665,6633,6,7,45,0,10,0
15767,41596,42.4,14530,14134,73,44,130,0,60,38
15801,41623,43.5,19327,18910,53,127,676,0,41,11
15825,43351,46.3,9682,9467,44,39,82,0,10,21
15834,41352,47.8,4428,4345,29,10,28,0,9,0
15853,42769,46.1,6270,6193,28,15,25,0,11,13
15857,48693,47.1,13054,12762,129,64,111,0,49,50
15902,32209,41.5,12217,10333,1028,89,292,0,5,0
15904,46905,42.1,16310,15516,154,205,384,8,33,92
15905,50685,49.6,20547,19678,326,186,236,0,7,115
15906,30773,43.2,11603,10219,913,20,141,19,1,33
15926,43871,47.9,2581,2539,9,0,8,7,0,6
15931,58773,43.6,9189,8867,205,78,58,0,0,18
15963,41557,46,10784,10516,8,110,99,0,0,3
16001,45096,44.6,39554,38058,739,187,647,10,88,127
16002,63199,44,15751,15188,327,81,54,8,0,22
16033,58456,45.5,5622,5542,0,20,0,0,6,0
16037,65331,43.6,4636,4615,4,0,27,0,10,0
16046,94000,39.3,15261,14256,298,539,272,0,17,34
16055,63608,46.9,8311,8229,30,7,240,0,0,0
16057,43987,23.4,14028,13114,408,265,202,0,15,0
16059,61250,46,7827,7692,2,133,59,0,0,0
16063,54539,48.7,6691,6614,19,10,20,23,0,0
16066,99959,38.7,28976,27423,315,665,295,11,10,68
16101,37220,43.1,33758,29523,3061,49,390,4,0,302
16102,40074,43.8,5700,5470,139,0,71,0,56,0
16105,53706,47.5,14864,14223,264,167,200,0,0,30
16117,46903,44.8,17039,16490,102,98,128,0,4,35
16121,32161,39.8,4856,2211,2246,78,116,0,0,33
16125,41783,45.4,17898,17338,222,28,255,10,4,92
16127,47529,34.7,15989,15096,509,136,159,0,0,12
16134,42451,48.3,4014,3976,0,0,18,0,0,0
16137,49121,44.7,12881,11819,854,28,118,0,24,51
16142,46769,28,7575,7493,41,6,90,4,0,7
16146,29273,40.3,13865,10705,1946,411,152,0,13,164
16148,53823,48.4,16678,15781,540,47,287,0,0,85
16150,44167,41.2,7328,7148,94,56,52,0,7,0
16159,47083,43.4,4595,4540,9,11,49,0,0,7
16201,43841,46.6,18396,18122,96,18,68,0,0,0
16214,32154,24.4,9794,9158,295,194,51,10,15,24
16226,40404,46.6,8062,7714,141,0,173,0,0,141
16229,57201,41.2,5092,5052,0,0,26,0,10,9
16301,39858,42.7,15915,15385,193,85,105,0,19,3
16314,51453,43,5380,5244,20,15,71,0,9,6
16316,44410,50.4,5213,5077,20,26,56,8,4,0
16323,41856,47.1,16125,15578,189,31,262,1,12,63
16335,41679,40.4,28244,26325,1020,220,446,0,17,90
16353,32852,54.1,2876,2790,0,19,51,0,3,12
16354,38302,43,11327,11042,85,22,73,0,0,15
16365,44754,44.6,18400,17954,191,108,169,0,21,49
16403,49353,39.4,7006,6578,280,23,94,0,12,12
16407,37935,42.3,11078,10602,49,55,69,0,64,2
16412,48531,33.1,10750,10252,58,126,445,0,9,200
16415,78188,42.2,9187,8646,256,130,261,0,6,19
16417,51224,43.2,8337,8186,50,33,32,0,13,5
16424,42473,49.5,4593,4561,5,3,25,0,1,0
16428,51964,39.5,12640,12272,110,34,216,0,17,41
16438,47661,41.9,8080,7902,41,28,56,10,5,3
16441,53861,43.9,9658,9494,66,8,39,0,33,0
16502,28259,30.2,16416,12477,2036,414,1388,30,66,445
16503,21935,28.3,15990,8218,5321,729,2025,5,95,465
16504,42794,38.1,17135,13983,2098,288,422,0,16,107
16505,54588,46.3,16620,15804,490,59,361,2,11,141
16506,58041,44.5,23917,22731,252,284,514,0,49,144
16507,24927,31,10215,7074,2411,350,541,6,9,131
16508,42160,36.3,16499,14819,708,311,830,0,17,88
16509,56167,44.9,27276,25243,695,422,473,0,107,143
16510,53135,38.3,26055,22431,2613,244,999,0,98,335
16511,52799,39.2,11878,10447,891,90,782,0,92,84
16601,38392,38.9,33654,31672,1084,225,433,0,42,85
16602,39391,41.6,29581,28169,543,368,199,0,21,10
16635,48025,45.7,12345,12013,19,39,47,0,0,0
16640,48347,47.5,922,913,3,3,21,0,0,2
16648,56421,47.1,15259,14753,115,258,341,0,0,12
16652,45950,39.7,18588,15837,2135,139,517,3,11,135
16657,48750,49.3,1286,1267,8,5,19,0,1,2
16686,50068,43.3,13075,12901,57,66,156,0,3,13
16701,42006,40.9,17871,17395,109,119,218,0,30,33
16735,44670,44.7,6175,5897,0,42,113,0,0,16
16743,37554,43.3,3959,3920,10,5,22,0,0,0
16748,40278,46,2770,2755,5,0,9,0,0,0
16801,41316,23.7,43447,36426,1487,4172,1554,0,131,375
16803,48671,27.8,24503,19255,1506,2679,913,45,106,90
16823,52445,41,27934,25876,1536,187,656,5,68,90
16827,66556,38.9,4254,3904,150,77,152,0,0,0
16830,40429,43.2,13958,13618,68,117,182,0,19,13
16833,38750,47.1,5390,5348,1,0,49,0,0,35
16866,42896,44.2,10091,9282,361,112,878,15,14,82
16870,85927,39.6,6621,6409,18,97,40,0,3,0
16901,47085,46.9,10423,10054,64,99,186,0,16,11
16912,48913,37.1,1877,1788,7,14,4,0,0,4
16915,46830,44.8,5816,5615,47,49,67,0,11,17
16922,38819,47.8,1976,1951,7,0,1,0,8,0
16925,48482,43.6,3272,3224,1,13,33,0,5,0
16929,44828,46.8,2244,2196,11,0,9,5,0,0
16933,46321,33,7534,7295,103,53,157,0,11,4
16946,43142,44,2290,2254,3,11,14,0,0,0
16947,50570,45.5,5439,5244,90,34,53,0,9,2
16950,39261,46.1,3517,3444,5,6,50,0,29,0
17003,57627,38.3,11738,11075,204,233,192,0,10,68
17007,81673,43.3,5437,5267,0,34,80,0,19,28
17011,62842,41.6,35165,29198,2547,1749,1438,3,43,528
17013,53797,38.8,35010,30763,1999,955,1102,0,8,336
17015,73650,44.1,21186,19737,100,516,649,0,49,98
17019,66632,41.2,18556,17883,97,284,425,0,25,32
17020,61077,43.8,9105,8877,22,114,71,0,0,0
17022,59400,39.4,29351,28433,251,186,799,0,20,267
17025,66420,39.7,17134,15345,369,558,639,6,0,444
17026,62622,41.9,3878,3719,48,25,85,0,0,49
17032,56635,45.8,8459,8278,34,53,76,0,0,23
17033,58057,41.1,17491,14779,876,907,1076,0,0,563
17034,42534,37.7,2438,2008,173,24,417,0,7,59
17036,72314,40.9,21663,19374,450,1069,869,0,43,214
17038,64543,38.8,8312,7737,96,86,363,0,0,270
17042,59258,43,36945,32892,1045,417,3789,0,111,1261
17043,42893,38.2,6000,5298,92,67,354,0,0,184
17044,35717,43.7,21088,20371,222,131,383,7,12,52
17046,45826,37.4,30863,22790,650,264,8464,0,38,6113
17049,46042,41.3,3246,3244,0,2,0,0,0,0
17050,81082,43.2,34596,30616,533,2485,1292,46,0,274
17053,64173,43.3,4915,4625,18,12,136,0,38,119
17055,61499,43.9,34844,32219,1036,723,613,0,53,197
17057,52277,38.6,22161,19119,1668,407,885,0,57,214
17059,52626,43.1,7955,7688,53,0,467,0,31,144
17061,53735,46.5,6829,6658,101,0,116,0,20,33
17063,49890,44,3293,3235,7,32,8,0,0,0
17065,56786,43.1,4341,4169,172,0,77,0,0,0
17067,55887,39,14289,13813,124,73,584,0,0,206
17070,60638,39.2,15375,14537,200,130,702,0,28,156
17073,61283,35.4,5400,5238,21,0,175,0,0,90
17074,51915,39.1,7279,6994,109,16,191,0,0,14
17078,59705,44.1,20849,19535,331,343,514,0,9,102
17082,48045,42.9,3588,3424,54,34,47,0,10,4
17084,44375,46.6,4346,4287,0,11,0,0,0,0
17098,44917,42.4,2353,2291,23,1,24,0,0,0
17102,35731,35.3,8257,4417,3277,92,999,0,13,198
17103,33833,33.4,10850,3265,5822,607,2058,0,8,661
17104,28580,29.3,21133,6075,10355,939,5787,11,134,1932
17109,50324,39.5,23544,15334,5623,869,2146,34,26,926
17110,58056,38.9,24483,13517,8360,1440,1346,40,40,340
17111,68094,39.4,32059,21700,5758,1858,2222,0,51,1116
17112,75752,44.2,33600,30565,1368,697,683,0,37,335
17113,47848,33.4,11048,6614,3362,69,1455,0,1,411
17201,43541,37.5,25258,20905,2230,315,4099,0,244,772
17202,63583,43,30598,29228,740,376,693,0,0,156
17222,53205,45.5,10693,10028,263,102,243,0,34,49
17225,61389,39.5,19724,18769,606,65,603,0,32,2
17236,55702,42.4,8285,7920,280,0,114,0,0,31
17241,53158,42.1,11520,11273,58,29,76,0,8,5
17257,46125,29.1,29013,26823,1112,210,958,0,25,283
17268,51188,40.9,28153,26653,771,396,711,17,38,86
17301,64549,42.6,3870,3784,10,15,114,0,0,33
17304,63477,42.9,2956,2745,10,18,234,0,0,179
17307,56645,40.8,6108,5527,66,11,687,0,42,387
17313,60553,42.5,10914,10202,290,89,256,0,0,159
17314,55945,38.8,5868,5632,56,47,25,0,8,0
17315,57796,41.9,26129,24426,697,148,518,0,0,24
17316,66631,41.8,8442,8222,3,31,182,0,8,110
17319,66832,38,10750,10179,109,213,324,0,22,0
17320,69775,43.4,7919,7686,44,22,193,0,16,27
17322,65635,40.6,6549,6422,71,5,58,12,6,0
17324,56631,47.7,4094,3988,26,6,65,0,0,29
17325,58082,42,28223,24781,991,392,2017,0,0,1176
17327,62773,45.8,7697,7613,11,30,38,0,0,6
17331,59131,42,50812,47147,575,658,2442,0,8,1273
17339,77652,45.2,6975,6864,65,0,102,0,0,0
17340,62253,42.2,11005,10811,22,29,84,0,0,19
17344,42568,38.1,3555,3422,15,1,95,0,0,0
17345,58283,41,7625,6953,104,107,331,0,0,185
17347,66058,38.7,6364,5965,298,20,175,7,0,0
17349,82500,46.2,7508,7267,58,25,241,0,23,10
17350,55167,41.4,12860,11519,238,69,1488,0,15,802
17353,62414,43.6,3196,3026,7,5,327,0,27,36
17356,57249,40.6,21774,20768,420,157,498,26,0,96
17360,76410,38.6,6090,5685,288,58,136,0,23,0
17361,74020,44.4,5904,5393,227,203,82,0,0,80
17362,67296,42.4,14056,13529,178,139,293,0,0,110
17363,71369,44,9562,9325,124,39,176,0,0,43
17366,52652,37.6,5932,5433,295,15,177,0,16,52
17368,57654,46.2,6665,6327,108,7,162,0,21,14
17370,64917,35,5202,5066,48,3,147,0,3,14
17372,63359,41,4303,3794,29,69,523,0,40,322
17401,24503,28.2,18813,8972,5809,74,7039,8,52,2641
17402,61325,42.2,35690,30622,2334,1001,2628,15,72,885
17403,47706,38.1,37948,29382,4284,899,4798,0,10,2068
17404,52175,37.1,35745,27402,5029,651,3245,0,10,823
17406,58734,41.7,23989,21767,1059,565,814,0,8,47
17408,64455,44.8,22019,19865,1258,364,1130,0,6,286
17502,73594,40.6,2791,2780,0,11,0,0,0,0
17509,59034,26,4696,4517,117,9,72,0,0,3
17512,49534,39.6,17874,15939,696,134,1784,0,69,327
17516,62198,43.4,4514,4379,0,80,92,0,10,8
17517,64829,39.1,15889,15387,46,111,387,0,117,59
17519,60887,33,7032,6419,90,388,357,0,0,117
17522,53967,38.4,32804,30473,344,998,1229,0,105,586
17527,57286,31.6,6244,5988,82,24,121,0,0,14
17538,84753,43.1,6765,6430,125,134,348,0,0,0
17540,54783,35.5,9349,8464,181,458,620,0,0,8
17543,67769,41.6,42717,40295,744,774,1405,0,117,468
17545,61262,42.4,21937,20844,306,257,1160,0,19,235
17547,59878,37.1,6552,6097,186,35,226,0,0,123
17551,52985,24,11112,9767,674,238,345,5,0,177
17552,66574,39.6,19979,18606,501,280,609,0,0,195
17554,53281,42.6,7275,5967,460,359,694,0,34,268
17557,54882,38.1,14406,13641,254,371,374,0,25,43
17565,66983,47.4,2387,2353,13,0,44,0,0,0
17566,55173,35.1,12240,11980,90,12,556,0,0,68
17569,74375,37.7,5551,5272,110,151,98,0,0,0
17578,60275,38,7697,7301,0,24,782,0,16,336
17579,66750,33.4,6258,6104,25,100,113,0,0,8
17584,61524,52.1,8908,8581,131,154,172,0,0,9
17601,66181,44,49879,43997,1649,2253,3602,11,118,923
17602,43420,33.8,53836,37068,6681,1489,15827,11,108,6262
17603,46565,35.3,62030,45959,6603,1457,15478,2,188,5215
17701,38051,35.9,44721,37851,4669,403,1256,27,64,531
17702,46737,40.8,10641,10426,84,0,61,0,0,0
17724,42675,39.6,5573,5507,20,5,16,0,4,2
17740,52623,40.5,12839,12538,129,12,112,5,46,9
17745,39570,33,19424,18406,470,145,278,10,8,20
17751,51339,41.9,7572,7412,49,9,66,0,3,15
17754,56755,49.4,12117,11759,99,84,100,0,2,3
17756,51694,43.3,12599,11733,440,30,227,0,33,34
17777,45132,40.8,7230,6985,156,54,142,0,5,0
17801,37001,41.6,16288,15512,238,71,790,0,0,260
17814,46694,45.5,4786,4535,188,21,27,0,11,4
17815,46481,32.5,31035,29039,1040,517,939,18,36,138
17820,50547,46.6,5427,5310,70,3,83,0,0,2
17821,54875,43.4,18518,17482,291,509,432,0,11,39
17824,55264,47.9,3712,3661,0,0,41,0,9,6
17834,43100,48.9,3739,3690,8,0,57,0,0,0
17837,48858,34.3,20364,17821,1259,451,1065,0,115,287
17842,48199,42.7,8808,8658,77,0,27,0,0,0
17844,48221,39.1,9988,9712,137,43,216,0,0,17
17847,41698,43.3,12018,11557,234,36,470,0,34,44
17851,33297,47.2,7627,7485,32,0,171,55,10,23
17856,53552,42.5,3420,3420,0,0,0,0,0,0
17857,52135,47.2,7502,7415,14,0,208,0,0,29
17866,37640,41.4,10484,8364,1689,28,518,0,38,75
17870,52113,37.5,15090,14315,269,240,550,3,0,110
17872,35870,41.9,9718,9554,9,17,51,5,38,32
17901,43630,43.7,24175,22687,658,172,632,0,42,86
17921,44242,47.1,7283,6213,738,27,491,0,40,172
17922,56250,44.1,4946,4902,5,0,186,0,4,5
17929,54091,39.7,1776,1683,20,33,102,0,3,16
17931,47645,40.4,8717,6489,1779,73,423,8,10,92
17948,28890,37.1,4940,4663,173,0,161,0,16,0
17954,34330,41.8,4488,4282,12,0,100,0,0,69
17960,48958,47.7,3922,3852,14,10,16,0,0,3
17961,65027,47,6884,6530,71,235,55,0,0,0
17963,56231,43.4,9509,9169,109,144,68,0,0,23
17970,35603,41.1,3287,3198,71,18,2,0,0,0
17972,50084,42.5,10774,10730,0,15,99,0,0,19
17976,30327,42.6,6676,6035,159,0,1000,0,0,379
17980,47857,44.2,2944,2829,8,0,96,0,0,92
18011,72292,39.3,5622,5258,125,36,215,0,0,45
18013,57840,43,18241,18015,34,41,451,15,3,21
18014,53866,44.9,11592,11196,329,11,432,0,0,0
18015,45962,30.7,32025,24095,2396,1291,9307,0,80,2557
18017,63677,44.1,37229,30706,1984,1118,7436,0,70,1781
18018,46890,37.5,33167,27216,2225,411,5796,0,154,2005
18020,81921,45.7,20586,18218,937,629,1922,0,8,217
18031,74324,35.7,7981,6251,366,937,646,0,0,229
18032,51686,41.7,9321,8713,196,64,409,8,8,124
18034,82775,36.5,8529,7672,82,471,242,0,33,192
18036,76115,45.9,12781,12343,19,141,511,9,0,237
18037,61544,43.9,7322,7108,36,14,521,0,14,33
18040,89704,42.2,16268,14395,838,636,1888,0,0,138
18041,71118,42.1,5341,5187,42,11,104,0,0,20
18042,47891,36.9,41903,30872,5294,1108,7222,27,367,1653
18045,75195,46.1,26059,21567,1891,1755,1398,0,71,183
18049,64916,43.1,17400,16386,126,314,778,0,0,177
18052,57165,39.7,27138,21475,2030,1782,3450,0,119,1296
18054,71250,45.3,4388,4369,0,0,42,0,0,8
18055,60891,43.7,12563,12110,35,274,547,0,0,60
18058,58081,44.2,9537,9083,287,66,548,0,0,0
18062,74551,42.6,25091,22142,905,1378,1070,0,10,82
18064,76111,44.1,24577,23775,271,320,378,0,36,35
18066,72321,45.9,5683,5576,45,14,78,0,0,0
18067,63791,41.2,18660,17586,247,314,713,0,72,205
18069,80833,43.9,8053,6936,117,656,189,0,0,8
18071,52813,44.8,10323,10022,24,34,413,0,0,9
18072,58386,40.1,6565,6297,79,0,207,0,42,45
18073,74846,41,9488,9116,128,15,113,0,0,41
18074,84802,41.3,5877,5650,73,51,72,0,26,0
18077,72500,50.4,2395,2287,3,48,21,0,32,2
18078,82244,45.4,7246,7165,2,55,131,0,10,14
18080,59848,46,11589,11357,109,18,488,0,0,63
18088,62659,47.8,8199,7779,177,27,236,0,12,63
18091,46136,45.1,5715,5488,29,78,126,0,0,26
18092,75547,47.2,3397,3301,0,40,85,0,0,26
18102,27477,28.7,48248,25094,7297,620,29639,0,253,11992
18103,50382,38.4,48340,35226,4905,1265,14879,0,134,5448
18104,66810,44,43070,36793,1635,2264,4427,0,103,1285
18106,70404,45.2,7206,6454,132,201,623,0,0,200
18109,40311,36.5,16560,11162,2230,176,5802,0,37,1993
18201,31242,36.1,27681,20663,1353,105,12155,13,458,4053
18202,33835,43.1,11389,9846,306,35,2982,0,16,1009
18210,53810,39.6,8133,6596,753,97,1380,0,7,560
18218,31089,44,2274,2236,0,10,131,23,0,0
18222,67159,43.7,9233,8638,270,195,157,0,0,35
18224,43669,44.8,5599,5501,4,0,103,0,0,58
18229,56655,44.9,9159,8850,92,92,353,0,17,71
18232,33174,43.8,3891,3555,129,0,249,0,86,87
18235,51714,45.8,19236,18681,233,12,297,0,0,43
18237,40702,40.1,3605,3443,24,0,288,0,4,96
18240,39143,50.5,3854,3724,80,0,209,0,0,0
18249,66563,43.8,4060,4011,14,35,55,0,0,0
18250,58355,40.9,3002,2943,0,0,167,0,0,0
18252,40286,43.4,11047,10866,38,24,404,0,5,23
18255,48225,48.6,4486,4397,3,16,56,0,8,12
18301,60349,35.6,29608,22751,4197,895,5278,0,21,815
18302,60863,41,16967,13089,2635,512,2393,0,69,232
18324,54415,42.2,9774,7580,1440,61,2449,0,0,362
18325,55625,43.3,2563,2409,71,0,95,0,55,28
18326,68452,45.3,4941,4334,368,13,344,0,0,174
18328,59909,41,7426,6980,117,140,295,0,0,47
18330,62228,36.9,9015,7798,620,99,1574,11,0,303
18332,65679,39.1,3305,2605,469,73,881,0,0,125
18334,54676,39.2,4696,3705,533,47,915,0,0,305
18336,49241,44.9,4076,3928,22,2,288,0,30,35
18337,71541,43.7,14444,13139,469,346,1289,16,12,120
18343,63284,47.6,3832,3408,122,186,200,0,55,37
18344,48457,36.4,3345,2120,810,104,627,0,16,137
18346,61739,40.9,2699,1890,619,5,155,0,153,0
18347,47931,49.9,2159,1934,31,0,137,0,0,0
18350,50986,49.9,1753,1691,29,0,187,0,0,0
18353,65330,45.3,11939,10993,341,215,582,0,40,151
18360,55812,44.9,27379,22972,2362,883,2891,74,175,341
18371,112250,39.4,957,503,376,19,252,0,0,0
18372,53415,39.4,3095,2307,607,76,110,0,0,13
18403,52190,42.2,7175,7005,17,90,151,0,0,34
18405,56580,44.8,2632,2530,5,38,132,10,17,0
18407,36707,43.6,13811,13384,129,48,563,0,51,148
18411,67733,44.5,21946,21048,88,481,246,0,44,30
18414,65980,48.3,5263,5122,26,47,151,0,8,16
18415,46676,57.2,1212,1203,0,0,66,0,0,0
18417,40109,54.6,1191,1182,0,4,12,0,0,0
18419,54050,40.5,4676,4541,51,48,56,0,5,6
18421,48571,42.9,5022,4923,10,17,77,0,26,10
18424,49867,47.8,5183,4941,107,36,215,0,7,9
18426,45928,53.8,4337,4181,0,73,139,0,0,74
18428,55970,49.9,11836,10618,611,145,614,0,0,137
18431,40514,44.8,12470,12262,89,0,303,0,3,41
18433,44792,45.4,6642,6512,53,11,90,0,0,0
18435,52500,50.7,787,780,0,7,73,0,0,0
18436,52665,47,13809,13253,372,102,506,0,10,0
18438,46111,57,942,917,0,14,13,0,0,0
18444,65970,43.6,14297,14116,35,76,155,0,11,13
18445,47857,42.5,2336,2233,74,3,35,0,4,20
18447,50392,44.8,10193,10113,6,20,232,0,0,0
18452,36383,53.2,5024,4591,11,188,181,0,0,68
18458,54609,45.7,2986,2904,27,7,223,0,0,29
18464,52750,43.3,1007,995,12,0,43,0,0,0
18465,41016,48.6,1392,1358,0,20,9,0,0,4
18466,55486,34.9,17609,9329,6322,404,3613,0,35,649
18470,58500,48.3,2014,1986,0,3,1,0,18,0
18471,80227,52.1,591,586,0,5,4,0,0,0
18472,51250,41.5,7506,5938,1107,52,636,0,42,190
18504,41078,40.2,20488,19097,678,162,2021,0,12,318
18505,38730,40.9,20274,16808,1899,721,3141,0,52,407
18507,53193,46.5,4850,4850,0,0,19,0,0,0
18508,34255,40.6,12015,10549,1161,52,1039,0,32,100
18509,42017,34.6,13548,12367,584,59,899,0,41,122
18510,40079,27.5,14736,11230,1022,1873,1242,13,7,148
18512,46209,41.6,12125,11666,171,65,549,0,42,62
18518,51135,44.7,8265,8110,49,79,275,0,0,0
18519,38969,41.2,4839,4596,59,124,132,0,5,0
18603,43685,42.8,19364,18616,126,226,597,0,0,169
18610,51932,45.3,4973,3430,1348,0,1017,0,0,181
18612,64632,42.5,17489,16401,631,121,385,0,14,98
18614,41364,48.8,2678,2627,0,9,31,0,20,0
18618,57150,48.6,3830,3649,1,40,27,0,124,0
18623,49323,46.7,2517,2465,8,4,75,0,0,29
18624,58942,47.9,647,641,0,0,0,0,0,0
18634,38783,43.7,13797,13308,254,91,290,0,5,58
18640,43398,46.3,17109,16704,99,4,337,0,0,172
18641,47009,42.1,7174,6768,0,117,13,0,0,0
18642,41518,42,4039,4000,24,0,146,0,15,0
18643,49627,44.7,12569,12361,124,28,569,0,0,0
18644,49746,45.9,7183,7111,10,34,60,0,0,4
18651,36716,43.2,8661,8214,98,56,259,0,0,92
18655,47183,44.2,6369,6300,21,6,97,0,12,22
18657,53125,42.9,12305,11979,113,69,113,0,0,15
18661,50313,47.1,5657,5380,44,111,79,0,3,30
18702,37524,37.7,40814,32075,5205,843,4920,95,89,1389
18704,48394,44.2,31097,28995,1194,319,581,0,101,66
18705,39928,44.1,14007,13021,370,134,827,0,12,235
18706,39916,45.1,15973,15339,254,155,272,0,27,22
18707,75593,44.4,16000,15051,134,577,171,0,34,30
18708,70948,42.2,10045,9146,704,33,315,0,18,55
18801,53449,46.7,8457,8226,51,0,236,0,17,66
18810,40754,44.8,5845,5734,15,12,85,0,0,15
18822,46833,42.8,3637,3592,22,0,19,0,0,8
18834,50938,45.7,3556,3467,44,8,121,0,4,10
18840,47283,44.8,10985,10733,95,85,31,0,0,23
18847,40202,44.7,5675,5495,55,8,119,0,32,7
18848,50321,46.1,8985,8658,57,136,216,0,30,24
18901,81772,45,27239,25549,838,353,649,19,5,47
18902,116304,42.9,20517,19115,62,977,914,0,0,60
18914,102500,40,21600,19616,258,1400,282,0,7,10
18925,130077,41.8,6560,5930,60,459,68,0,0,0
18929,124951,42.6,8488,8025,2,350,184,0,0,0
18930,74353,50.7,2354,2340,0,5,22,0,3,6
18938,100122,50,14056,13402,40,401,427,0,12,84
18940,114555,44.6,29084,25935,151,2199,707,0,47,41
18942,69018,46.9,3387,3318,0,7,44,0,28,0
18944,77802,41.4,25430,24535,278,288,698,7,29,13
18947,103571,42,7010,6664,81,132,132,0,0,0
18951,64648,41.4,34484,32487,652,451,1588,0,26,531
18954,123986,45,9688,9090,32,227,146,0,0,0
18960,69186,46.2,12590,12133,156,86,188,0,0,40
18964,71344,42.5,13819,12393,218,996,453,0,14,58
18966,85817,46.1,37545,35437,235,1382,744,0,5,268
18969,72019,41.7,15140,13515,583,605,970,0,14,298
18972,64427,46.3,3583,3531,28,13,52,0,0,0
18974,66889,45.5,41533,37830,491,1254,3366,0,0,1488
18976,91721,41.5,19758,17950,464,997,866,0,8,176
18977,155156,51.2,3988,3646,30,275,247,0,0,0
19001,69353,40.5,17365,12698,2773,1027,1111,0,23,198
19002,97300,44,33187,27765,2114,2446,1074,0,0,71
19003,76826,37.7,12826,10367,1528,599,1061,0,90,11
19004,105707,43.4,9550,8325,421,635,257,0,0,10
19006,94961,46.5,21465,18937,227,1901,378,0,18,74
19007,43982,38.4,20500,14820,4201,401,2776,1,12,306
19008,74103,46,20517,18248,679,1330,545,0,0,36
19010,102012,36.4,20642,16620,1398,2205,665,11,0,62
19012,85833,40.7,6894,3812,1864,938,386,0,0,39
19013,28549,31.5,35589,6742,26503,190,3455,0,67,1289
19014,78272,39.6,21422,19315,1452,410,336,0,0,3
19015,56376,38.3,16336,12024,3589,241,754,0,69,157
19018,55758,36.5,23666,18088,3854,1272,320,0,15,167
19020,61401,40.3,55527,43417,3431,6681,4011,0,60,580
19021,56241,40.9,10121,8755,562,307,761,0,70,85
19023,39541,30.1,22615,7066,14838,239,852,0,10,151
19025,117054,45.3,5379,4684,236,410,43,0,0,0
19026,67029,37.2,31198,25495,3233,1367,1164,0,24,276
19027,69259,41.4,19507,10774,6633,1237,982,0,18,232
19030,63255,40.8,12347,10908,455,429,426,0,10,131
19031,76765,44.4,4791,4386,250,127,234,0,0,0
19032,52210,35.4,6615,4255,1935,227,320,0,0,104
19033,67625,36.4,8300,7423,114,378,253,0,146,167
19034,126339,43.8,5908,5308,216,249,210,0,9,9
19035,177208,49.1,3799,3409,52,221,94,0,0,39
19036,55831,40.5,12852,11435,788,242,176,6,16,11
19038,83658,41.8,30974,24684,4363,1026,970,0,46,157
19040,70479,41.6,20142,18397,660,467,1018,19,5,76
19041,121806,46.2,6062,5470,268,160,165,0,0,39
19044,68673,37.7,16178,14214,734,846,688,0,1,208
19046,82667,45.5,17187,15376,627,733,591,22,0,69
19047,81850,42.9,35845,31512,2082,1388,1666,0,55,129
19050,53172,40,27941,7600,18191,1338,621,15,18,253
19053,77413,41.7,26234,23730,1166,894,622,0,183,107
19054,66271,38.8,16960,15870,461,163,738,0,64,123
19055,69040,41.8,13421,12252,534,185,698,0,0,180
19056,68699,41.2,15586,13662,1056,594,1136,0,41,18
19057,59899,38.4,17755,14977,1964,317,963,0,0,265
19060,124705,44.1,11185,10103,268,602,59,0,0,0
19061,52412,40,19706,16280,2578,269,614,0,38,75
19063,89514,45.8,35875,31451,1658,1880,832,0,18,75
19064,95562,43.2,24787,23284,386,852,192,0,20,51
19066,187788,40.4,6140,5579,257,201,30,10,0,0
19067,94316,42.1,51148,42775,3392,2802,2430,0,106,862
19070,67958,45.7,6885,5460,962,278,28,0,0,4
19072,108025,45.6,9112,8115,140,542,139,0,11,27
19073,92208,48.7,18508,17461,172,698,196,0,16,11
19074,65975,41.7,5897,5455,186,90,81,0,10,15
19076,60221,36.2,6591,5906,321,112,174,0,0,69
19078,59869,41.4,10793,10145,202,263,106,0,10,24
19079,45179,34.3,9265,1884,6781,334,150,0,0,22
19081,92663,37.2,9934,8949,401,351,524,0,0,63
19082,39075,32.7,40251,11542,18084,8205,3205,8,66,1063
19083,92287,40.5,36292,33267,784,1450,510,30,53,163
19085,159000,21.3,8734,7545,446,538,262,0,0,13
19086,93059,45.7,11376,10211,368,566,170,0,22,4
19087,109633,40.2,32659,28110,1359,2399,1103,0,14,220
19090,65927,40.1,19342,14808,2911,921,747,14,0,89
